session,flight,n_iterations,seed,status,wall_ms,error_mm,n_inliers,n_fit_points,rejected_frac,fit_window_duration_ms
2026_07_15_gym,flight_12,25,24,ok,705.8656,169.7625,19,26,0.2692,416.3005
2026_07_15_gym,flight_14,3,0,ok,102.2918,334.1970,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,3,1,ok,111.2442,325.9905,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,3,2,ok,106.9730,328.4296,17,26,0.3462,416.3030
2026_07_15_gym,flight_14,3,3,ok,111.7056,325.9905,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,3,4,ok,103.0942,334.1970,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,3,5,ok,99.9189,334.1970,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,3,6,ok,108.6747,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,3,7,ok,106.1227,325.9206,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,3,8,ok,104.4297,325.9905,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,3,9,ok,105.8423,334.1970,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,3,10,ok,99.1480,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,3,11,ok,99.1292,321.5390,16,26,0.3846,416.3030
2026_07_15_gym,flight_14,3,12,ok,110.0253,334.1970,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,3,13,ok,98.7097,334.1970,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,3,14,ok,103.9657,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,3,15,ok,114.8872,325.9206,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,3,16,ok,106.2940,325.9905,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,3,17,ok,104.9650,328.4296,17,26,0.3462,416.3030
2026_07_15_gym,flight_14,3,18,ok,110.7641,325.9905,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,3,19,ok,108.8173,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,3,20,ok,105.2314,322.5268,12,26,0.5385,416.3030
2026_07_15_gym,flight_14,3,21,ok,107.9271,324.4952,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,3,22,ok,108.1919,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,3,23,ok,98.1233,334.1970,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,3,24,ok,93.5814,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,5,0,ok,154.9447,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,5,1,ok,156.7129,325.9905,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,5,2,ok,154.1376,325.9206,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,5,3,ok,153.3321,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,5,4,ok,155.9350,334.1970,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,5,5,ok,155.2909,334.1970,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,5,6,ok,146.2034,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,5,7,ok,158.9574,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,5,8,ok,163.7421,325.9905,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,5,9,ok,174.4761,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,5,10,ok,159.2318,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,5,11,ok,167.5373,325.9206,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,5,12,ok,160.5831,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,5,13,ok,165.7486,334.1970,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,5,14,ok,160.2656,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,5,15,ok,163.1783,325.9206,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,5,16,ok,146.7903,325.9905,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,5,17,ok,163.1430,328.4296,17,26,0.3462,416.3030
2026_07_15_gym,flight_14,5,18,ok,161.7796,325.9905,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,5,19,ok,155.1753,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,5,20,ok,140.5205,325.9905,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,5,21,ok,147.3552,324.4952,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,5,22,ok,157.4689,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,5,23,ok,160.3278,334.1970,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,5,24,ok,140.9335,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,7,0,ok,205.2691,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,7,1,ok,216.9988,335.9715,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,7,2,ok,220.0097,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,7,3,ok,224.2740,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,7,4,ok,205.3184,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,7,5,ok,203.1597,334.1970,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,7,6,ok,213.7019,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,7,7,ok,203.0909,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,7,8,ok,215.3524,325.9905,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,7,9,ok,214.0854,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,7,10,ok,208.2020,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,7,11,ok,220.0644,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,7,12,ok,212.5328,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,7,13,ok,219.9693,334.1970,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,7,14,ok,203.3363,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,7,15,ok,213.0305,325.9206,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,7,16,ok,205.0480,325.9905,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,7,17,ok,237.1003,328.4296,17,26,0.3462,416.3030
2026_07_15_gym,flight_14,7,18,ok,201.2977,325.9905,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,7,19,ok,201.6038,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,7,20,ok,202.2682,325.9905,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,7,21,ok,203.7276,324.4952,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,7,22,ok,207.9099,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,7,23,ok,204.3524,334.1970,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,7,24,ok,191.2111,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,10,0,ok,274.2586,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,10,1,ok,290.6286,335.9715,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,10,2,ok,295.2694,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,10,3,ok,282.7624,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,10,4,ok,283.1419,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,10,5,ok,285.5143,334.1970,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,10,6,ok,285.8355,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,10,7,ok,290.2946,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,10,8,ok,291.8923,325.9905,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,10,9,ok,294.7489,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,10,10,ok,276.2121,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,10,11,ok,280.5732,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,10,12,ok,281.5139,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,10,13,ok,284.3847,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,10,14,ok,278.5257,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,10,15,ok,295.2727,325.9206,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,10,16,ok,282.4038,325.9905,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,10,17,ok,299.9102,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,10,18,ok,278.5676,325.9905,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,10,19,ok,290.1064,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,10,20,ok,314.7164,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,10,21,ok,295.9890,324.4952,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,10,22,ok,299.7903,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,10,23,ok,283.7083,334.1970,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,10,24,ok,284.1814,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,15,0,ok,419.2910,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,15,1,ok,424.9859,335.9715,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,15,2,ok,408.7565,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,15,3,ok,415.2597,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,15,4,ok,418.5638,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,15,5,ok,426.0051,334.1970,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,15,6,ok,422.3549,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,15,7,ok,465.9624,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,15,8,ok,432.6345,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,15,9,ok,444.7401,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,15,10,ok,428.0135,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,15,11,ok,405.7690,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,15,12,ok,419.8192,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,15,13,ok,421.2782,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,15,14,ok,420.9772,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,15,15,ok,448.5045,325.9206,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,15,16,ok,415.6643,325.9905,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,15,17,ok,425.9933,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,15,18,ok,444.5262,325.9905,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,15,19,ok,444.2914,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,15,20,ok,499.2258,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,15,21,ok,451.3778,324.4952,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,15,22,ok,423.5225,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,15,23,ok,417.9091,334.1970,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,15,24,ok,412.6129,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,25,0,ok,654.3996,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,25,1,ok,702.2420,335.9715,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,25,2,ok,676.7644,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,25,3,ok,660.5454,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,25,4,ok,674.8994,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,25,5,ok,684.7122,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,25,6,ok,670.7969,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,25,7,ok,685.7495,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,25,8,ok,692.8735,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,25,9,ok,677.7087,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,25,10,ok,683.5196,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,25,11,ok,683.5087,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,25,12,ok,654.8474,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,25,13,ok,698.1097,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,25,14,ok,663.8675,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,25,15,ok,685.2948,325.9206,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,25,16,ok,662.9429,325.9905,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,25,17,ok,678.2014,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,25,18,ok,683.5270,325.9905,18,26,0.3077,416.3030
2026_07_15_gym,flight_14,25,19,ok,685.7372,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,25,20,ok,654.9480,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,25,21,ok,653.6990,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,25,22,ok,640.8512,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,25,23,ok,673.9699,326.4820,19,26,0.2692,416.3030
2026_07_15_gym,flight_14,25,24,ok,695.9281,324.7858,19,26,0.2692,416.3030
2026_07_15_gym,flight_15,3,0,ok,106.7112,241.1997,13,25,0.4800,399.6480
2026_07_15_gym,flight_15,3,1,ok,118.3870,228.5265,13,25,0.4800,399.6480
2026_07_15_gym,flight_15,3,2,ok,101.0817,304.2671,12,25,0.5200,399.6480
2026_07_15_gym,flight_15,3,3,ok,115.1790,274.5386,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,3,4,ok,109.7695,228.5265,13,25,0.4800,399.6480
2026_07_15_gym,flight_15,3,5,ok,110.2463,179.5736,10,25,0.6000,399.6480
2026_07_15_gym,flight_15,3,6,ok,105.3942,190.3288,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,3,7,ok,108.5602,389.0533,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,3,8,ok,99.9249,145.0744,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,3,9,ok,100.9810,145.0744,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,3,10,ok,102.8882,494.4369,14,25,0.4400,399.6480
2026_07_15_gym,flight_15,3,11,ok,102.0990,338.2598,14,25,0.4400,399.6480
2026_07_15_gym,flight_15,3,12,ok,96.9860,274.5386,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,3,13,ok,98.8623,228.9257,14,25,0.4400,399.6480
2026_07_15_gym,flight_15,3,14,ok,107.8121,418.7809,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,3,15,ok,105.3407,241.1997,13,25,0.4800,399.6480
2026_07_15_gym,flight_15,3,16,ok,105.7986,274.5386,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,3,17,ok,92.0659,494.4369,14,25,0.4400,399.6480
2026_07_15_gym,flight_15,3,18,ok,104.6549,227.8529,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,3,19,ok,115.3686,154.6639,14,25,0.4400,399.6480
2026_07_15_gym,flight_15,3,20,ok,108.2965,190.3288,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,3,21,ok,101.0112,558.0763,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,3,22,ok,110.8965,304.2671,12,25,0.5200,399.6480
2026_07_15_gym,flight_15,3,23,ok,105.1262,558.0763,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,3,24,ok,88.4521,228.9257,14,25,0.4400,399.6480
2026_07_15_gym,flight_15,5,0,ok,150.0882,241.1997,13,25,0.4800,399.6480
2026_07_15_gym,flight_15,5,1,ok,155.8003,558.0763,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,5,2,ok,141.2416,142.9483,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,5,3,ok,161.6249,274.5386,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,5,4,ok,143.2659,558.0763,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,5,5,ok,153.2350,227.8529,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,5,6,ok,150.8045,190.3288,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,5,7,ok,152.6123,389.0533,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,5,8,ok,150.6078,145.0744,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,5,9,ok,160.2763,145.0744,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,5,10,ok,152.8767,534.5818,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,5,11,ok,144.3545,338.2598,14,25,0.4400,399.6480
2026_07_15_gym,flight_15,5,12,ok,144.1025,274.5386,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,5,13,ok,161.7038,558.0763,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,5,14,ok,161.5477,349.8022,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,5,15,ok,156.9889,241.1997,13,25,0.4800,399.6480
2026_07_15_gym,flight_15,5,16,ok,158.5298,274.5386,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,5,17,ok,163.7372,145.0744,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,5,18,ok,160.0049,227.8529,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,5,19,ok,183.7483,154.6639,14,25,0.4400,399.6480
2026_07_15_gym,flight_15,5,20,ok,181.3418,190.3288,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,5,21,ok,152.9334,558.0763,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,5,22,ok,151.3533,334.0379,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,5,23,ok,160.0151,202.8586,17,25,0.3200,399.6480
2026_07_15_gym,flight_15,5,24,ok,145.8390,228.9257,14,25,0.4400,399.6480
2026_07_15_gym,flight_15,7,0,ok,204.7924,280.7837,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,7,1,ok,205.1005,171.4258,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,7,2,ok,193.4479,142.9483,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,7,3,ok,201.7407,274.5386,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,7,4,ok,203.9153,558.0763,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,7,5,ok,208.6087,227.8529,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,7,6,ok,198.9561,190.3288,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,7,7,ok,205.9095,389.0533,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,7,8,ok,193.6623,145.0744,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,7,9,ok,199.4322,145.0744,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,7,10,ok,191.9947,534.5818,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,7,11,ok,211.1621,338.2598,14,25,0.4400,399.6480
2026_07_15_gym,flight_15,7,12,ok,219.4296,274.5386,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,7,13,ok,224.6664,558.0763,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,7,14,ok,214.5012,349.8022,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,7,15,ok,208.9332,274.5386,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,7,16,ok,209.4075,274.5386,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,7,17,ok,199.1778,145.0744,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,7,18,ok,208.1940,227.8529,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,7,19,ok,210.9957,154.6639,14,25,0.4400,399.6480
2026_07_15_gym,flight_15,7,20,ok,196.0697,190.3288,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,7,21,ok,196.5452,558.0763,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,7,22,ok,216.8443,334.0379,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,7,23,ok,219.5159,202.8586,17,25,0.3200,399.6480
2026_07_15_gym,flight_15,7,24,ok,192.9445,227.8529,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,10,0,ok,281.5911,280.7837,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,10,1,ok,278.6982,171.4258,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,10,2,ok,291.1044,142.9483,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,10,3,ok,292.8329,274.5386,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,10,4,ok,278.1414,558.0763,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,10,5,ok,298.2574,227.8529,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,10,6,ok,281.6072,190.3288,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,10,7,ok,285.6509,389.0533,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,10,8,ok,282.1994,145.0744,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,10,9,ok,289.7264,145.0744,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,10,10,ok,256.2250,137.5852,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,10,11,ok,293.1047,145.0744,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,10,12,ok,281.4492,274.5386,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,10,13,ok,281.2681,558.0763,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,10,14,ok,306.2116,349.8022,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,10,15,ok,285.3714,274.5386,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,10,16,ok,295.1933,274.5386,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,10,17,ok,284.7809,145.0744,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,10,18,ok,285.6355,227.8529,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,10,19,ok,293.6774,154.6639,14,25,0.4400,399.6480
2026_07_15_gym,flight_15,10,20,ok,293.3264,190.3288,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,10,21,ok,291.8388,558.0763,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,10,22,ok,322.6146,334.0379,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,10,23,ok,310.2712,202.8586,17,25,0.3200,399.6480
2026_07_15_gym,flight_15,10,24,ok,312.5704,227.8529,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,15,0,ok,412.0126,362.7053,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,15,1,ok,408.5361,171.4258,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,15,2,ok,414.8777,137.5852,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,15,3,ok,411.6986,274.5386,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,15,4,ok,387.0071,362.7053,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,15,5,ok,446.5280,227.8529,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,15,6,ok,408.7979,190.3288,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,15,7,ok,431.0296,389.0533,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,15,8,ok,418.8759,145.0744,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,15,9,ok,407.8013,145.0744,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,15,10,ok,409.4572,137.5852,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,15,11,ok,439.6144,145.0744,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,15,12,ok,412.3773,137.5852,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,15,13,ok,402.1629,558.0763,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,15,14,ok,417.7500,349.8022,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,15,15,ok,389.3231,137.5852,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,15,16,ok,409.0070,137.5852,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,15,17,ok,431.0748,145.0744,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,15,18,ok,428.2405,227.8529,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,15,19,ok,446.7258,558.0763,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,15,20,ok,434.7572,190.3288,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,15,21,ok,413.5905,558.0763,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,15,22,ok,414.8652,389.0533,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,15,23,ok,421.9643,202.8586,17,25,0.3200,399.6480
2026_07_15_gym,flight_15,15,24,ok,419.7231,227.8529,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,25,0,ok,655.7868,362.7053,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,25,1,ok,710.7480,171.4258,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,25,2,ok,672.5403,137.5852,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,25,3,ok,683.5796,274.5386,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,25,4,ok,619.1601,362.7053,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,25,5,ok,660.7148,227.8529,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,25,6,ok,682.4159,202.8586,17,25,0.3200,399.6480
2026_07_15_gym,flight_15,25,7,ok,673.1988,389.0533,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,25,8,ok,691.2921,145.0744,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,25,9,ok,675.9316,145.0744,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,25,10,ok,725.2388,137.5852,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,25,11,ok,683.0087,145.0744,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,25,12,ok,668.9936,202.8586,17,25,0.3200,399.6480
2026_07_15_gym,flight_15,25,13,ok,659.2913,516.6766,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,25,14,ok,705.3298,349.8022,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,25,15,ok,662.8381,137.5852,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,25,16,ok,695.9889,137.5852,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,25,17,ok,656.8017,145.0744,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,25,18,ok,689.8728,227.8529,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,25,19,ok,687.3982,558.0763,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,25,20,ok,660.5414,190.3288,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,25,21,ok,627.0253,558.0763,15,25,0.4000,399.6480
2026_07_15_gym,flight_15,25,22,ok,636.4944,389.0533,16,25,0.3600,399.6480
2026_07_15_gym,flight_15,25,23,ok,656.2291,202.8586,17,25,0.3200,399.6480
2026_07_15_gym,flight_15,25,24,ok,671.1571,420.2041,17,25,0.3200,399.6480
2026_07_15_gym,flight_17,3,0,ok,107.3427,312.7485,13,22,0.4091,399.6480
2026_07_15_gym,flight_17,3,1,ok,104.3982,449.8820,11,22,0.5000,399.6480
