session,flight,N,lead_time_ms,error_mm,status,reason
2026_07_15_gym,flight_15,74,233.13,79.1482,ok,
2026_07_15_gym,flight_15,75,216.48,73.2571,ok,
2026_07_15_gym,flight_15,76,199.83,66.9364,ok,
2026_07_15_gym,flight_15,77,183.17,64.7061,ok,
2026_07_15_gym,flight_15,78,166.52,61.5773,ok,
2026_07_15_gym,flight_15,79,149.87,59.4299,ok,
2026_07_15_gym,flight_15,80,116.57,57.5771,ok,
2026_07_15_gym,flight_15,81,99.91,55.2736,ok,
2026_07_15_gym,flight_15,82,83.26,54.0518,ok,
2026_07_15_gym,flight_15,83,66.61,52.0442,ok,
2026_07_15_gym,flight_15,84,49.96,49.8664,ok,
2026_07_15_gym,flight_15,85,33.30,49.1410,ok,
2026_07_15_gym,flight_15,86,16.65,46.8347,ok,
2026_07_15_gym,flight_17,3,1415.42,4427.5996,ok,
2026_07_15_gym,flight_17,4,1398.77,437.1731,ok,
2026_07_15_gym,flight_17,5,1382.12,504.8994,ok,
2026_07_15_gym,flight_17,6,1365.47,759.2755,ok,
2026_07_15_gym,flight_17,7,1348.82,350.1098,ok,
2026_07_15_gym,flight_17,8,1332.16,171.9629,ok,
2026_07_15_gym,flight_17,9,1315.51,512.7996,ok,
2026_07_15_gym,flight_17,10,1298.86,54.5558,ok,
2026_07_15_gym,flight_17,11,1282.21,76.2001,ok,
2026_07_15_gym,flight_17,12,1265.56,303.2621,ok,
2026_07_15_gym,flight_17,13,1248.90,177.2482,ok,
2026_07_15_gym,flight_17,14,1232.25,293.8879,ok,
2026_07_15_gym,flight_17,15,1215.60,65.9139,ok,
2026_07_15_gym,flight_17,16,1198.95,158.7798,ok,
2026_07_15_gym,flight_17,17,1182.30,261.5396,ok,
2026_07_15_gym,flight_17,18,1115.69,186.0240,ok,
2026_07_15_gym,flight_17,19,1099.04,89.6480,ok,
2026_07_15_gym,flight_17,20,1082.38,104.0863,ok,
2026_07_15_gym,flight_17,21,1065.73,185.2415,ok,
2026_07_15_gym,flight_17,22,1049.08,129.6637,ok,
2026_07_15_gym,flight_17,23,1015.78,235.5723,ok,
2026_07_15_gym,flight_17,24,999.12,4905.6641,ok,
2026_07_15_gym,flight_17,25,965.82,4321.7474,ok,
2026_07_15_gym,flight_17,26,915.86,3557.0104,ok,
2026_07_15_gym,flight_17,27,882.56,2949.2263,ok,
2026_07_15_gym,flight_17,28,865.91,2505.4360,ok,
2026_07_15_gym,flight_17,29,849.25,2121.3774,ok,
2026_07_15_gym,flight_17,30,832.60,1811.6973,ok,
2026_07_15_gym,flight_17,31,815.95,1580.3927,ok,
2026_07_15_gym,flight_17,32,782.65,1356.5819,ok,
2026_07_15_gym,flight_17,33,765.99,1190.7029,ok,
2026_07_15_gym,flight_17,34,749.34,1064.8729,ok,
2026_07_15_gym,flight_17,35,732.69,964.3676,ok,
2026_07_15_gym,flight_17,36,716.04,850.7244,ok,
2026_07_15_gym,flight_17,37,699.39,785.4300,ok,
2026_07_15_gym,flight_17,38,682.73,718.7527,ok,
2026_07_15_gym,flight_17,39,666.08,653.1682,ok,
2026_07_15_gym,flight_17,40,649.43,608.9774,ok,
2026_07_15_gym,flight_17,41,632.78,591.5242,ok,
2026_07_15_gym,flight_17,42,616.13,542.0549,ok,
2026_07_15_gym,flight_17,43,599.47,506.5855,ok,
2026_07_15_gym,flight_17,44,566.17,462.4204,ok,
2026_07_15_gym,flight_17,45,549.52,411.9395,ok,
2026_07_15_gym,flight_17,46,532.87,390.9861,ok,
2026_07_15_gym,flight_17,47,516.21,359.4955,ok,
2026_07_15_gym,flight_17,48,499.56,327.2113,ok,
2026_07_15_gym,flight_17,49,482.91,307.6934,ok,
2026_07_15_gym,flight_17,50,466.26,280.4625,ok,
2026_07_15_gym,flight_17,51,449.60,252.9770,ok,
2026_07_15_gym,flight_17,52,432.95,237.4070,ok,
2026_07_15_gym,flight_17,53,416.30,214.5553,ok,
2026_07_15_gym,flight_17,54,399.65,190.1720,ok,
2026_07_15_gym,flight_17,55,383.00,177.6247,ok,
2026_07_15_gym,flight_17,56,366.34,160.7305,ok,
2026_07_15_gym,flight_17,57,349.69,144.4268,ok,
2026_07_15_gym,flight_17,58,333.04,137.7938,ok,
2026_07_15_gym,flight_17,59,316.39,128.2003,ok,
2026_07_15_gym,flight_17,60,283.09,125.6641,ok,
2026_07_15_gym,flight_17,61,266.43,118.2464,ok,
2026_07_15_gym,flight_17,62,249.78,114.1867,ok,
2026_07_15_gym,flight_17,63,199.82,106.1854,ok,
2026_07_15_gym,flight_17,64,183.17,94.6669,ok,
2026_07_15_gym,flight_17,65,166.52,86.5212,ok,
2026_07_15_gym,flight_17,66,149.87,81.3129,ok,
2026_07_15_gym,flight_17,67,133.22,77.7997,ok,
2026_07_15_gym,flight_17,68,116.56,72.6497,ok,
2026_07_15_gym,flight_17,69,99.91,67.7096,ok,
2026_07_15_gym,flight_17,70,83.26,64.7415,ok,
2026_07_15_gym,flight_17,71,66.61,60.9081,ok,
2026_07_15_gym,flight_17,72,49.96,56.5505,ok,
2026_07_15_gym,flight_17,73,33.30,53.6504,ok,
2026_07_15_gym,flight_17,74,16.65,50.4443,ok,
2026_07_15_gym,flight_19,3,1398.77,1704.4049,ok,
2026_07_15_gym,flight_19,4,1382.12,553.2756,ok,
2026_07_15_gym,flight_19,5,1365.47,639.3322,ok,
2026_07_15_gym,flight_19,6,1348.82,543.7250,ok,
2026_07_15_gym,flight_19,7,1332.16,797.6201,ok,
2026_07_15_gym,flight_19,8,1315.51,714.4957,ok,
2026_07_15_gym,flight_19,9,1298.86,500.7526,ok,
2026_07_15_gym,flight_19,10,1282.21,653.8054,ok,
2026_07_15_gym,flight_19,11,1265.56,514.4121,ok,
2026_07_15_gym,flight_19,12,1248.90,354.5261,ok,
2026_07_15_gym,flight_19,13,1232.25,435.9049,ok,
2026_07_15_gym,flight_19,14,1215.60,271.7182,ok,
2026_07_15_gym,flight_19,15,1198.95,273.3023,ok,
2026_07_15_gym,flight_19,16,1182.30,319.1940,ok,
2026_07_15_gym,flight_19,17,1165.64,401.3009,ok,
2026_07_15_gym,flight_19,18,1148.99,268.5381,ok,
2026_07_15_gym,flight_19,19,1132.34,320.6669,ok,
2026_07_15_gym,flight_19,20,1115.69,282.7034,ok,
2026_07_15_gym,flight_19,21,1099.03,253.7606,ok,
2026_07_15_gym,flight_19,22,1082.38,204.1613,ok,
2026_07_15_gym,flight_19,23,1065.73,152.8785,ok,
2026_07_15_gym,flight_19,24,1049.08,148.5553,ok,
2026_07_15_gym,flight_19,25,1032.43,159.1265,ok,
2026_07_15_gym,flight_19,26,1015.78,154.8876,ok,
2026_07_15_gym,flight_19,27,999.12,166.0669,ok,
2026_07_15_gym,flight_19,28,982.47,174.7561,ok,
2026_07_15_gym,flight_19,29,965.82,172.0132,ok,
2026_07_15_gym,flight_19,30,949.17,195.1718,ok,
2026_07_15_gym,flight_19,31,932.51,200.4303,ok,
2026_07_15_gym,flight_19,32,915.86,195.2907,ok,
2026_07_15_gym,flight_19,33,899.21,182.0657,ok,
2026_07_15_gym,flight_19,34,882.56,190.0410,ok,
2026_07_15_gym,flight_19,35,865.91,191.0470,ok,
2026_07_15_gym,flight_19,36,849.25,183.7917,ok,
2026_07_15_gym,flight_19,37,832.60,188.2137,ok,
2026_07_15_gym,flight_19,38,815.95,182.4981,ok,
2026_07_15_gym,flight_19,39,799.30,182.9048,ok,
2026_07_15_gym,flight_19,40,782.65,186.5641,ok,
2026_07_15_gym,flight_19,41,765.99,179.1503,ok,
2026_07_15_gym,flight_19,42,749.34,184.2694,ok,
2026_07_15_gym,flight_19,43,732.69,189.9765,ok,
2026_07_15_gym,flight_19,44,716.04,185.1663,ok,
2026_07_15_gym,flight_19,45,699.39,170.2394,ok,
2026_07_15_gym,flight_19,46,682.73,171.4506,ok,
2026_07_15_gym,flight_19,47,666.08,164.9187,ok,
2026_07_15_gym,flight_19,48,649.43,172.9502,ok,
2026_07_15_gym,flight_19,49,632.78,172.0188,ok,
2026_07_15_gym,flight_19,50,616.13,166.2748,ok,
2026_07_15_gym,flight_19,51,599.47,156.8270,ok,
2026_07_15_gym,flight_19,52,582.82,124.8676,ok,
2026_07_15_gym,flight_19,53,566.17,831.0912,ok,
2026_07_15_gym,flight_19,54,549.52,1608.4814,ok,
2026_07_15_gym,flight_19,55,532.86,2299.6937,ok,
2026_07_15_gym,flight_19,56,516.21,2246.3119,ok,
2026_07_15_gym,flight_19,57,499.56,1960.0059,ok,
2026_07_15_gym,flight_19,58,482.91,2515.2311,ok,
2026_07_15_gym,flight_19,59,466.26,3008.1185,ok,
2026_07_15_gym,flight_19,60,449.61,3439.7302,ok,
2026_07_15_gym,flight_19,61,432.95,3823.5974,ok,
2026_07_15_gym,flight_19,62,416.30,3691.7145,ok,
2026_07_15_gym,flight_19,63,399.65,3486.6951,ok,
2026_07_15_gym,flight_19,64,383.00,3294.3841,ok,
2026_07_15_gym,flight_19,65,366.34,3104.5100,ok,
2026_07_15_gym,flight_19,66,349.69,2938.2052,ok,
2026_07_15_gym,flight_19,67,333.04,2783.5867,ok,
2026_07_15_gym,flight_19,68,316.39,2642.2122,ok,
2026_07_15_gym,flight_19,69,299.74,2520.4451,ok,
2026_07_15_gym,flight_19,70,283.08,2381.7517,ok,
2026_07_15_gym,flight_19,71,266.43,2273.2276,ok,
2026_07_15_gym,flight_19,72,249.78,2182.1180,ok,
2026_07_15_gym,flight_19,73,199.82,2078.9407,ok,
2026_07_15_gym,flight_19,74,183.17,1964.2013,ok,
2026_07_15_gym,flight_19,75,149.87,1870.2144,ok,
2026_07_15_gym,flight_19,76,133.22,1773.9695,ok,
2026_07_15_gym,flight_19,77,116.56,1679.9682,ok,
2026_07_15_gym,flight_19,78,99.91,1594.6179,ok,
2026_07_15_gym,flight_19,79,83.26,1515.0864,ok,
2026_07_15_gym,flight_19,80,49.96,1446.1386,ok,
2026_07_15_gym,flight_19,81,33.30,1376.4565,ok,
2026_07_15_gym,flight_20,3,1432.08,1570.4519,ok,
2026_07_15_gym,flight_20,4,1415.42,229.9638,ok,
2026_07_15_gym,flight_20,5,1398.77,2092.0208,ok,
2026_07_15_gym,flight_20,6,1382.12,1000.5584,ok,
2026_07_15_gym,flight_20,7,1365.47,423.8636,ok,
2026_07_15_gym,flight_20,8,1348.82,940.2706,ok,
2026_07_15_gym,flight_20,9,1332.16,718.4695,ok,
2026_07_15_gym,flight_20,10,1315.51,364.6001,ok,
2026_07_15_gym,flight_20,11,1298.86,666.1786,ok,
2026_07_15_gym,flight_20,12,1282.21,290.5523,ok,
2026_07_15_gym,flight_20,13,1265.56,222.7378,ok,
2026_07_15_gym,flight_20,14,1248.90,303.9257,ok,
2026_07_15_gym,flight_20,15,1232.25,372.7999,ok,
2026_07_15_gym,flight_20,16,1215.60,320.8924,ok,
2026_07_15_gym,flight_20,17,1198.95,302.6366,ok,
2026_07_15_gym,flight_20,18,1182.30,270.9741,ok,
2026_07_15_gym,flight_20,19,1165.64,258.1043,ok,
2026_07_15_gym,flight_20,20,1148.99,236.6437,ok,
2026_07_15_gym,flight_20,21,1132.34,225.0407,ok,
2026_07_15_gym,flight_20,22,1115.69,229.0470,ok,
2026_07_15_gym,flight_20,23,1099.04,224.2240,ok,
2026_07_15_gym,flight_20,24,1082.38,217.0206,ok,
2026_07_15_gym,flight_20,25,1065.73,205.1645,ok,
2026_07_15_gym,flight_20,26,1049.08,207.5544,ok,
2026_07_15_gym,flight_20,27,1032.43,203.9355,ok,
2026_07_15_gym,flight_20,28,1015.78,201.8622,ok,
2026_07_15_gym,flight_20,29,999.12,200.5350,ok,
2026_07_15_gym,flight_20,30,982.47,197.7732,ok,
2026_07_15_gym,flight_20,31,965.82,198.6747,ok,
2026_07_15_gym,flight_20,32,949.17,195.3490,ok,
2026_07_15_gym,flight_20,33,932.51,199.1378,ok,
2026_07_15_gym,flight_20,34,915.86,200.5977,ok,
2026_07_15_gym,flight_20,35,899.21,203.3957,ok,
2026_07_15_gym,flight_20,36,882.54,207.0162,ok,
2026_07_15_gym,flight_20,37,865.90,210.8285,ok,
2026_07_15_gym,flight_20,38,849.25,212.2402,ok,
2026_07_15_gym,flight_20,39,832.60,214.2261,ok,
2026_07_15_gym,flight_20,40,815.95,216.1178,ok,
2026_07_15_gym,flight_20,41,799.30,214.0880,ok,
2026_07_15_gym,flight_20,42,782.65,214.3227,ok,
2026_07_15_gym,flight_20,43,765.99,213.6812,ok,
2026_07_15_gym,flight_20,44,749.34,210.0111,ok,
2026_07_15_gym,flight_20,45,732.69,207.7505,ok,
2026_07_15_gym,flight_20,46,716.04,204.6215,ok,
2026_07_15_gym,flight_20,47,699.39,200.1851,ok,
2026_07_15_gym,flight_20,48,666.08,196.0306,ok,
2026_07_15_gym,flight_20,49,649.43,197.0432,ok,
2026_07_15_gym,flight_20,50,632.78,195.5081,ok,
2026_07_15_gym,flight_20,51,616.13,191.9483,ok,
2026_07_15_gym,flight_20,52,599.47,643.1232,ok,
2026_07_15_gym,flight_20,53,582.82,1210.1647,ok,
2026_07_15_gym,flight_20,54,566.17,1123.9710,ok,
2026_07_15_gym,flight_20,55,532.87,1061.0022,ok,
2026_07_15_gym,flight_20,56,516.21,990.2071,ok,
2026_07_15_gym,flight_20,57,499.56,924.7942,ok,
2026_07_15_gym,flight_20,58,482.91,863.3140,ok,
2026_07_15_gym,flight_20,59,466.26,817.0838,ok,
2026_07_15_gym,flight_20,60,449.60,760.8207,ok,
2026_07_15_gym,flight_20,61,432.95,713.6473,ok,
2026_07_15_gym,flight_20,62,416.30,675.0229,ok,
2026_07_15_gym,flight_20,63,399.65,637.4769,ok,
2026_07_15_gym,flight_20,64,383.00,597.8576,ok,
2026_07_15_gym,flight_20,65,366.34,559.3821,ok,
2026_07_15_gym,flight_20,66,349.69,522.7435,ok,
2026_07_15_gym,flight_20,67,333.04,485.2257,ok,
2026_07_15_gym,flight_20,68,316.39,455.3866,ok,
2026_07_15_gym,flight_20,69,299.74,426.9470,ok,
2026_07_15_gym,flight_20,70,283.09,406.5897,ok,
2026_07_15_gym,flight_20,71,266.43,381.7820,ok,
2026_07_15_gym,flight_20,72,249.78,359.1169,ok,
2026_07_15_gym,flight_20,73,233.13,345.4770,ok,
2026_07_15_gym,flight_20,74,199.82,314.6935,ok,
2026_07_15_gym,flight_20,75,183.17,294.0602,ok,
2026_07_15_gym,flight_20,76,166.52,278.5292,ok,
2026_07_15_gym,flight_20,77,149.87,265.2826,ok,
2026_07_15_gym,flight_20,78,133.22,253.3941,ok,
2026_07_15_gym,flight_20,79,116.56,243.5440,ok,
2026_07_15_gym,flight_20,80,99.91,231.3439,ok,
2026_07_15_gym,flight_20,81,83.26,221.4660,ok,
2026_07_15_gym,flight_20,82,66.61,215.9624,ok,
2026_07_15_gym,flight_20,83,49.96,203.6863,ok,
2026_07_15_gym,flight_20,84,33.30,193.3340,ok,
2026_07_15_gym,flight_20,85,16.65,183.2276,ok,
2026_07_15_gym,flight_21,3,1398.77,1541.1137,ok,
2026_07_15_gym,flight_21,4,1382.12,1320.1404,ok,
2026_07_15_gym,flight_21,5,1365.47,533.9355,ok,
