session,flight,threshold_mm,seed,status,wall_ms,error_mm,n_inliers,n_fit_points,accepted_frames,fit_window_duration_ms
2026_07_15_gym,flight_12,100.0,5,ok,131.9866,175.8656,21,26,32;33;34;35;36;37;38;39;40;41;42;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,100.0,6,ok,127.1939,168.2388,20,26,32;33;34;35;36;37;38;39;41;42;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,100.0,7,ok,122.5190,175.8656,21,26,32;33;34;35;36;37;38;39;40;41;42;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,100.0,8,ok,113.0086,182.4381,19,26,32;33;34;35;36;37;38;39;40;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,100.0,9,ok,112.5545,140.6618,15,26,33;35;36;37;38;39;41;42;43;44;47;48;51;53;57,416.3005
2026_07_15_gym,flight_12,100.0,10,ok,113.4335,297.6091,13,26,32;33;34;35;36;37;38;40;43;44;46;48;53,416.3005
2026_07_15_gym,flight_12,100.0,11,ok,124.6810,162.2964,17,26,32;33;34;35;36;37;38;39;40;43;44;47;48;51;53;56;57,416.3005
2026_07_15_gym,flight_12,100.0,12,ok,128.3822,222.5196,13,26,32;33;34;35;36;37;38;39;40;43;44;48;53,416.3005
2026_07_15_gym,flight_12,100.0,13,ok,118.4911,196.8431,18,26,32;33;34;35;37;38;39;40;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,100.0,14,ok,115.4179,248.0771,12,26,33;34;35;36;37;38;39;40;43;44;48;53,416.3005
2026_07_15_gym,flight_12,100.0,15,ok,124.5643,167.3440,19,26,32;33;34;35;36;37;38;39;40;41;43;44;47;48;50;51;53;56;57,416.3005
2026_07_15_gym,flight_12,100.0,16,ok,107.0083,175.8656,21,26,32;33;34;35;36;37;38;39;40;41;42;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,100.0,17,ok,120.3035,175.8656,21,26,32;33;34;35;36;37;38;39;40;41;42;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,100.0,18,ok,119.4285,168.2388,20,26,32;33;34;35;36;37;38;39;41;42;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,100.0,19,ok,133.5489,222.5196,13,26,32;33;34;35;36;37;38;39;40;43;44;48;53,416.3005
2026_07_15_gym,flight_12,100.0,20,ok,128.5685,178.8002,15,26,33;34;35;36;37;38;39;40;41;43;44;47;48;51;53,416.3005
2026_07_15_gym,flight_12,100.0,21,ok,119.2464,182.4381,19,26,32;33;34;35;36;37;38;39;40;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,100.0,22,ok,119.2226,167.8381,20,26,32;33;34;35;36;37;38;39;40;41;42;43;44;47;48;50;51;53;56;57,416.3005
2026_07_15_gym,flight_12,100.0,23,ok,101.4139,177.0796,20,26,32;33;34;35;36;37;38;39;40;41;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,100.0,24,ok,123.5440,168.2388,20,26,32;33;34;35;36;37;38;39;41;42;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,125.0,0,ok,115.9098,188.9810,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,125.0,1,ok,113.6477,167.3440,19,26,32;33;34;35;36;37;38;39;40;41;43;44;47;48;50;51;53;56;57,416.3005
2026_07_15_gym,flight_12,125.0,2,ok,110.2955,175.8656,21,26,32;33;34;35;36;37;38;39;40;41;42;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,125.0,3,ok,113.7748,175.8656,21,26,32;33;34;35;36;37;38;39;40;41;42;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,125.0,4,ok,119.8261,188.9810,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,125.0,5,ok,109.7399,175.8656,21,26,32;33;34;35;36;37;38;39;40;41;42;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,125.0,6,ok,119.6740,188.9810,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,125.0,7,ok,112.0089,175.8656,21,26,32;33;34;35;36;37;38;39;40;41;42;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,125.0,8,ok,108.0426,177.0796,20,26,32;33;34;35;36;37;38;39;40;41;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,125.0,9,ok,107.9138,144.6940,18,26,33;35;36;37;38;39;40;41;42;43;44;47;48;50;51;53;56;57,416.3005
2026_07_15_gym,flight_12,125.0,10,ok,107.2472,300.1418,14,26,32;33;34;35;36;37;38;39;40;43;44;46;48;53,416.3005
2026_07_15_gym,flight_12,125.0,11,ok,116.2927,167.3440,19,26,32;33;34;35;36;37;38;39;40;41;43;44;47;48;50;51;53;56;57,416.3005
2026_07_15_gym,flight_12,125.0,12,ok,116.9707,130.4695,18,26,32;33;34;35;36;37;38;39;40;41;43;44;46;47;48;51;53;57,416.3005
2026_07_15_gym,flight_12,125.0,13,ok,106.6777,175.8656,21,26,32;33;34;35;36;37;38;39;40;41;42;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,125.0,14,ok,123.0792,192.7607,17,26,32;33;34;35;36;37;38;39;40;41;42;43;44;47;48;51;53,416.3005
2026_07_15_gym,flight_12,125.0,15,ok,124.5506,175.8656,21,26,32;33;34;35;36;37;38;39;40;41;42;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,125.0,16,ok,103.0343,175.8656,21,26,32;33;34;35;36;37;38;39;40;41;42;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,125.0,17,ok,104.9167,175.8656,21,26,32;33;34;35;36;37;38;39;40;41;42;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,125.0,18,ok,112.2111,188.9810,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,125.0,19,ok,123.9844,126.7297,18,26,33;35;36;38;39;41;42;43;44;45;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,125.0,20,ok,122.0095,144.9890,19,26,32;33;34;35;36;37;38;39;40;41;42;43;44;47;48;50;51;53;57,416.3005
2026_07_15_gym,flight_12,125.0,21,ok,113.4033,175.8656,21,26,32;33;34;35;36;37;38;39;40;41;42;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,125.0,22,ok,126.1963,175.8656,21,26,32;33;34;35;36;37;38;39;40;41;42;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,125.0,23,ok,112.0268,175.8656,21,26,32;33;34;35;36;37;38;39;40;41;42;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,125.0,24,ok,101.1231,188.9810,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,150.0,0,ok,116.4960,188.9810,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,150.0,1,ok,107.7944,150.4236,21,26,32;33;34;35;36;37;38;39;40;41;42;43;44;46;47;48;50;51;53;56;57,416.3005
2026_07_15_gym,flight_12,150.0,2,ok,107.6876,188.9810,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,150.0,3,ok,131.2068,188.9810,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,150.0,4,ok,114.9541,188.9810,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,150.0,5,ok,119.6707,188.9810,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,150.0,6,ok,124.2800,188.9810,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,150.0,7,ok,125.1508,188.9810,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,150.0,8,ok,118.2326,175.8656,21,26,32;33;34;35;36;37;38;39;40;41;42;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,150.0,9,ok,111.1725,188.9810,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,150.0,10,ok,111.0675,130.4695,18,26,32;33;34;35;36;37;38;39;40;41;43;44;46;47;48;51;53;57,416.3005
2026_07_15_gym,flight_12,150.0,11,ok,115.1036,153.8236,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;46;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,150.0,12,ok,118.6580,150.4236,21,26,32;33;34;35;36;37;38;39;40;41;42;43;44;46;47;48;50;51;53;56;57,416.3005
2026_07_15_gym,flight_12,150.0,13,ok,131.0112,188.9810,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,150.0,14,ok,131.4587,124.3522,20,26,32;33;34;35;36;37;38;39;40;41;42;43;44;46;47;48;50;51;53;57,416.3005
2026_07_15_gym,flight_12,150.0,15,ok,123.6779,153.8236,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;46;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,150.0,16,ok,115.1073,188.9810,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,150.0,17,ok,97.9231,188.9810,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,150.0,18,ok,123.5280,188.9810,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,150.0,19,ok,125.0024,142.8574,20,26,33;35;36;37;38;39;40;41;42;43;44;45;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,150.0,20,ok,116.7108,150.4236,21,26,32;33;34;35;36;37;38;39;40;41;42;43;44;46;47;48;50;51;53;56;57,416.3005
2026_07_15_gym,flight_12,150.0,21,ok,115.7418,175.8656,21,26,32;33;34;35;36;37;38;39;40;41;42;43;44;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,150.0,22,ok,110.9771,188.9810,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,150.0,23,ok,109.7005,188.9810,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_12,150.0,24,ok,109.6091,188.9810,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;47;48;50;51;53;54;56;57,416.3005
2026_07_15_gym,flight_14,50.0,0,ok,107.6062,317.5677,13,26,43;45;46;47;50;53;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,50.0,1,ok,110.4930,331.2699,16,26,43;45;46;47;48;50;51;52;54;55;61;63;65;66;67;68,416.3030
2026_07_15_gym,flight_14,50.0,2,ok,113.8537,321.9968,13,26,43;45;46;47;48;50;51;54;62;63;64;65;67,416.3030
2026_07_15_gym,flight_14,50.0,3,ok,107.0572,337.3762,13,26,43;45;46;47;48;50;51;54;61;63;65;66;68,416.3030
2026_07_15_gym,flight_14,50.0,4,ok,109.0870,327.9436,16,26,43;45;46;47;48;50;51;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,50.0,5,ok,121.7453,321.9742,14,26,43;45;46;47;48;50;51;53;54;62;63;64;65;67,416.3030
2026_07_15_gym,flight_14,50.0,6,ok,135.6945,327.9436,16,26,43;45;46;47;48;50;51;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,50.0,7,ok,150.3386,327.9436,16,26,43;45;46;47;48;50;51;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,50.0,8,ok,108.4051,327.9436,16,26,43;45;46;47;48;50;51;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,50.0,9,ok,116.2277,381.2893,13,26,49;51;52;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,50.0,10,ok,112.5191,327.7205,14,26,43;46;48;50;51;52;54;55;61;63;65;66;67;68,416.3030
2026_07_15_gym,flight_14,50.0,11,fit_failed,80.2233,,,26,,416.3030
2026_07_15_gym,flight_14,50.0,12,ok,125.2009,327.9436,16,26,43;45;46;47;48;50;51;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,50.0,13,ok,105.7144,323.1509,16,26,43;45;46;47;48;50;51;53;54;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,50.0,14,ok,110.1266,327.9436,16,26,43;45;46;47;48;50;51;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,50.0,15,ok,130.2594,327.9436,16,26,43;45;46;47;48;50;51;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,50.0,16,ok,124.5929,326.4626,14,26,43;46;48;50;51;52;54;61;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,50.0,17,ok,115.9801,321.0945,12,26,43;45;46;47;48;50;53;62;63;64;65;67,416.3030
2026_07_15_gym,flight_14,50.0,18,ok,115.1954,327.9436,16,26,43;45;46;47;48;50;51;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,50.0,19,ok,131.6380,327.9436,16,26,43;45;46;47;48;50;51;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,50.0,20,ok,120.6161,416.6939,9,26,44;53;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,50.0,21,ok,127.4263,342.7478,11,26,46;48;50;51;52;54;55;61;65;66;68,416.3030
2026_07_15_gym,flight_14,50.0,22,ok,149.0095,337.3762,13,26,43;45;46;47;48;50;51;54;61;63;65;66;68,416.3030
2026_07_15_gym,flight_14,50.0,23,ok,115.6684,327.9436,16,26,43;45;46;47;48;50;51;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,50.0,24,ok,93.9902,331.3278,13,26,46;48;50;51;52;54;55;61;63;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,0,ok,121.8893,334.1970,18,26,43;44;45;46;47;48;50;51;53;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,1,ok,115.0891,325.9905,18,26,43;45;46;47;48;50;51;52;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,2,ok,120.5176,328.4296,17,26,43;45;46;47;48;50;51;53;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,3,ok,126.4440,325.9905,18,26,43;45;46;47;48;50;51;52;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,4,ok,112.5823,334.1970,18,26,43;44;45;46;47;48;50;51;53;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,5,ok,115.9515,334.1970,18,26,43;44;45;46;47;48;50;51;53;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,6,ok,134.2331,326.4820,19,26,43;45;46;47;48;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,7,ok,120.5048,325.9206,18,26,43;45;46;47;48;50;51;52;53;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,8,ok,137.6913,325.9905,18,26,43;45;46;47;48;50;51;52;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,9,ok,125.9188,334.1970,18,26,43;44;45;46;47;48;50;51;53;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,10,ok,112.8518,324.7858,19,26,43;45;46;47;48;49;50;51;52;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,11,ok,124.3600,321.5390,16,26,43;46;47;48;49;50;51;52;54;55;61;63;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,12,ok,119.0479,334.1970,18,26,43;44;45;46;47;48;50;51;53;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,13,ok,110.4566,334.1970,18,26,43;44;45;46;47;48;50;51;53;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,14,ok,129.0876,324.7858,19,26,43;45;46;47;48;49;50;51;52;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,15,ok,148.6647,325.9206,18,26,43;45;46;47;48;50;51;52;53;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,16,ok,114.8361,325.9905,18,26,43;45;46;47;48;50;51;52;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,17,ok,115.8455,328.4296,17,26,43;45;46;47;48;50;51;53;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,18,ok,120.2364,325.9905,18,26,43;45;46;47;48;50;51;52;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,19,ok,120.2900,326.4820,19,26,43;45;46;47;48;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,20,ok,109.9714,322.5268,12,26,43;45;46;47;48;50;51;53;54;62;63;64,416.3030
2026_07_15_gym,flight_14,75.0,21,ok,116.5140,324.4952,18,26,43;45;46;47;48;49;50;51;52;54;55;61;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,22,ok,116.4507,326.4820,19,26,43;45;46;47;48;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,23,ok,104.2656,334.1970,18,26,43;44;45;46;47;48;50;51;53;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,75.0,24,ok,101.7388,324.7858,19,26,43;45;46;47;48;49;50;51;52;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,0,ok,106.9304,331.4067,19,26,43;44;45;46;47;48;50;51;52;53;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,1,ok,113.8994,324.7841,20,26,43;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,2,ok,110.0614,324.7858,19,26,43;45;46;47;48;49;50;51;52;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,3,ok,135.7334,327.9442,21,26,43;44;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,4,ok,107.0433,333.2100,20,26,43;44;45;46;47;48;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,5,ok,119.6244,324.7841,20,26,43;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,6,ok,117.2963,333.2100,20,26,43;44;45;46;47;48;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,7,ok,130.2291,324.7841,20,26,43;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,8,ok,114.3017,324.7841,20,26,43;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,9,ok,133.8689,324.7841,20,26,43;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,10,ok,133.2605,324.7841,20,26,43;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,11,ok,109.9122,324.7858,19,26,43;45;46;47;48;49;50;51;52;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,12,ok,134.7290,333.2100,20,26,43;44;45;46;47;48;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,13,ok,134.8000,333.2100,20,26,43;44;45;46;47;48;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,14,ok,126.5023,326.4820,19,26,43;45;46;47;48;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,15,ok,121.8328,324.7841,20,26,43;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,16,ok,117.6030,324.7841,20,26,43;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,17,ok,103.8958,325.9206,18,26,43;45;46;47;48;50;51;52;53;54;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,18,ok,114.6328,324.7841,20,26,43;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,19,ok,110.2832,326.4820,19,26,43;45;46;47;48;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,20,ok,111.9323,329.7288,16,26,43;45;46;47;48;50;51;53;54;61;62;63;64;65;66;67,416.3030
2026_07_15_gym,flight_14,100.0,21,ok,129.0920,324.7858,19,26,43;45;46;47;48;49;50;51;52;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,22,ok,111.3452,333.2100,20,26,43;44;45;46;47;48;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,23,ok,117.6485,333.2100,20,26,43;44;45;46;47;48;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,100.0,24,ok,90.7567,324.7841,20,26,43;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,0,ok,107.6866,333.2100,20,26,43;44;45;46;47;48;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,1,ok,126.7105,327.9442,21,26,43;44;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,2,ok,118.7415,327.3652,21,26,43;45;46;47;48;49;50;51;52;53;54;55;57;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,3,ok,110.8112,327.9442,21,26,43;44;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,4,ok,131.6504,327.9442,21,26,43;44;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,5,ok,111.7914,327.9442,21,26,43;44;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,6,ok,129.0281,334.6971,22,26,43;44;45;46;47;48;49;50;51;52;53;54;55;57;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,7,ok,148.5526,327.9442,21,26,43;44;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,8,ok,108.7520,327.9442,21,26,43;44;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,9,ok,114.0751,324.7841,20,26,43;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,10,ok,116.4308,334.6971,22,26,43;44;45;46;47;48;49;50;51;52;53;54;55;57;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,11,ok,121.4837,327.3652,21,26,43;45;46;47;48;49;50;51;52;53;54;55;57;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,12,ok,134.7453,327.9442,21,26,43;44;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,13,ok,116.0343,327.9442,21,26,43;44;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,14,ok,128.3680,327.9442,21,26,43;44;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,15,ok,131.7702,327.9442,21,26,43;44;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,16,ok,103.1791,324.7841,20,26,43;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,17,ok,118.7470,327.9442,21,26,43;44;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,18,ok,122.3034,327.9442,21,26,43;44;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,19,ok,125.3921,327.9442,21,26,43;44;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,20,ok,107.5208,320.7752,21,26,43;44;45;46;47;48;50;51;52;53;54;55;59;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,21,ok,115.2719,327.9442,21,26,43;44;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,22,ok,128.4848,327.9442,21,26,43;44;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,23,ok,120.4831,327.9442,21,26,43;44;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,125.0,24,ok,128.5943,324.7841,20,26,43;45;46;47;48;49;50;51;52;53;54;55;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,150.0,0,ok,122.0519,317.9808,22,26,43;44;45;46;47;48;49;50;51;52;53;54;55;59;61;62;63;64;65;66;67;68,416.3030
2026_07_15_gym,flight_14,150.0,1,ok,158.5958,334.6971,22,26,43;44;45;46;47;48;49;50;51;52;53;54;55;57;61;62;63;64;65;66;67;68,416.3030
